id,doi,year,citations,type
W4307280476,https://doi.org/10.1001/jama.2022.17701,2022,67,paper
W3182084436,https://doi.org/10.1093/bioinformatics/btab493,2021,73,paper
W3195533065,https://doi.org/10.1109/access.2021.3104514,2021,71,paper
W3008528769,https://doi.org/10.1111/1462-2920.14947,2020,66,paper
W3164131448,https://doi.org/10.1098/rstb.2020.0272,2021,66,paper
W3215934999,https://doi.org/10.1109/tec.2021.3130600,2021,61,paper
W3005266772,,2020,2,paper
W3010198403,https://doi.org/10.1145/3382188,2020,2,paper
W3036571954,https://doi.org/10.1016/j.inffus.2020.06.007,2020,2,paper
W3058542386,,2020,2,paper
W3089449744,https://doi.org/10.1364/3d.2020.jw2a.14,2020,2,paper
W3092172600,https://doi.org/10.2139/ssrn.3698693,2020,2,paper
W3094545356,https://doi.org/10.48550/arxiv.2010.10437,2020,2,paper
W3107909312,https://doi.org/10.1109/icee50131.2020.9260729,2020,2,paper
W3108629952,https://doi.org/10.37894/ai.v35i2.779,2020,2,paper
W3112881865,https://doi.org/10.5840/eps202057458,2020,2,paper
W3135804120,https://doi.org/10.5194/egusphere-egu21-12121,2021,2,paper
W3156666289,https://doi.org/10.1016/j.ifacol.2020.12.1325,2020,2,paper
W3158778557,https://doi.org/10.1109/iccia52082.2021.9403547,2021,2,paper
W3163707244,https://doi.org/10.31234/osf.io/ced3t,2020,2,paper
W3175369516,https://doi.org/10.1007/s00366-021-01434-3,2021,2,paper
W3185027932,https://doi.org/10.2139/ssrn.3887125,2021,2,paper
W3187404535,https://doi.org/10.1112/blms.12732,2022,2,paper
W3197829270,https://doi.org/10.1016/j.eurpolymj.2021.110739,2021,2,paper
W3204890464,https://doi.org/10.1007/s40273-021-01082-x,2021,2,paper
W3206196446,https://doi.org/10.7748/phc.2021.e1741,2021,2,paper
W4225616425,https://doi.org/10.2139/ssrn.4082457,2022,2,paper
W4283155404,https://doi.org/10.1302/2633-1462.36.bjo-2021-0212.r1,2022,1,paper
W4287448969,https://doi.org/10.1016/j.socec.2022.101920,2022,2,paper
W4288704782,https://doi.org/10.1145/3552490.3552511,2022,2,paper
W4291168449,https://doi.org/10.1101/2022.08.12.22278678,2022,3,paper
W4291184184,https://doi.org/10.1007/978-981-19-2503-0_15,2022,2,paper
W4297425144,https://doi.org/10.1177/09646639221129107,2022,2,paper
W4297488683,https://doi.org/10.1007/s00392-022-02109-9,2022,2,paper
W4297519900,https://doi.org/10.1149/2162-8777/ac95c9,2022,2,paper
W4301368727,https://doi.org/10.1098/rsif.2022.0172,2022,2,paper
W4312074394,https://doi.org/10.11649/ch.2717,2022,2,paper
W4312489255,https://doi.org/10.2139/ssrn.4241599,2022,2,paper
W4312662450,https://doi.org/10.1553/medievalworlds_no17_2022s73,2022,1,paper
W4313228869,https://doi.org/10.2139/ssrn.4308500,2022,2,paper
W4390505180,https://doi.org/10.1039/d3cy90103c,2024,2,paper
W4391036588,https://doi.org/10.1177/26317877231221552,2024,2,paper
W4391229429,https://doi.org/10.1111/jtsb.12405,2024,2,paper
W4391651187,https://doi.org/10.1016/j.suscom.2024.100977,2024,2,paper
W4391656489,https://doi.org/10.1016/j.jmoneco.2024.103555,2024,2,paper
W4392368136,https://doi.org/10.1371/journal.pone.0298977,2024,2,paper
W4392501983,https://doi.org/10.1016/j.renene.2024.120284,2024,2,paper
W4392542048,https://doi.org/10.1093/cjip/poae004,2024,2,paper
W4392953701,https://doi.org/10.1021/acschemneuro.3c00756,2024,2,paper
W4393318299,https://doi.org/10.1116/6.0003309,2024,2,paper
W4396829798,https://doi.org/10.1111/anae.16310,2024,1,paper
W4396903969,https://doi.org/10.1177/10591478241257660,2024,2,paper
W4398143066,https://doi.org/10.1098/rstb.2023.0198,2024,2,paper
W4399304045,https://doi.org/10.1162/99608f92.4a42495c,2024,2,paper
W4399393759,https://doi.org/10.1093/insilicoplants/diae008,2024,2,paper
W4399534044,https://doi.org/10.1016/j.jfca.2024.106344,2024,2,paper
W4400992723,https://doi.org/10.69554/tlyt9353,2020,1,paper
W4401033904,https://doi.org/10.1080/0969160x.2024.2374961,2024,2,paper
W4401405216,https://doi.org/10.1016/j.resplu.2024.100739,2024,2,paper
W4401835745,https://doi.org/10.1080/1369183x.2024.2371204,2024,2,paper
W4401959359,https://doi.org/10.1063/5.0215089,2024,2,paper
W4402787660,https://doi.org/10.1016/j.resuscitation.2024.110403,2024,0,paper
W4404373623,https://doi.org/10.4324/9781003569428,2024,2,paper
W3164129141,https://doi.org/10.1101/2020.07.24.20157982,2020,0,paper
W3165757323,,2020,0,paper
W3168000696,https://doi.org/10.48550/arxiv.2103.08539,2021,0,paper
W3168513283,https://doi.org/10.48550/arxiv.2010.14889,2020,0,paper
W3172459663,https://doi.org/10.1101/2021.06.15.21258937,2021,0,paper
W3173898532,,2022,0,paper
W3174529923,https://doi.org/10.21203/rs.3.rs-650042/v1,2021,0,paper
W3175920401,,2021,0,paper
W3177382792,,2021,0,paper
W3183273995,,2021,0,paper
W3183353063,https://doi.org/10.1142/s0219024921500230,2021,0,paper
W3186063943,https://doi.org/10.1111/rssb.12427,2021,0,paper
W3193514958,https://doi.org/10.1137/1.9781611977585.ch26,2023,0,paper
W3195164125,,2021,0,paper
W3198066404,https://doi.org/10.1177/00380385211037856,2021,0,paper
W3200604452,,2020,0,paper
W3201050094,,2021,0,paper
W3201797716,https://doi.org/10.5117/9789463723251_ch01,2021,0,paper
W3202766209,https://doi.org/10.1007/978-981-16-5391-9_24,2021,0,paper
W3204459842,https://doi.org/10.1111/1467-9752.12591,2021,0,paper
W3207088592,https://doi.org/10.1017/9781316995747.005,2021,0,paper
W3208974634,https://doi.org/10.2139/ssrn.3955198,2021,0,paper
W3211917320,,2021,0,paper
W3213571830,https://doi.org/10.1017/9781316995747.006,2021,0,paper
W3214055850,https://doi.org/10.1017/9781316995747.007,2021,0,paper
W3215461778,https://doi.org/10.1007/s10915-024-02721-z,2024,0,paper
W3216156388,,2021,0,paper
W2501686217,https://doi.org/10.1007/978-3-030-62669-3_4,2020,0,paper
W3035279717,https://doi.org/10.1016/j.resuscitation.2020.05.052,2020,46,paper
W3037204906,https://doi.org/10.1111/joms.12609,2020,50,paper
W3021300502,https://doi.org/10.1016/j.carbon.2020.04.095,2020,47,paper
W3094904360,https://doi.org/10.1109/access.2020.3034936,2020,47,paper
W3134249711,https://doi.org/10.1039/d0cp06605b,2021,47,paper
W3001155147,https://doi.org/10.1017/fmp.2019.7,2020,45,paper
W4292399154,https://doi.org/10.1146/annurev-astro-052920-100646,2022,45,paper
W4378781078,https://doi.org/10.1242/dev.201507,2023,44,paper
W3037068263,https://doi.org/10.1021/acsami.0c07684,2020,42,paper
W4367852571,https://doi.org/10.7717/peerj.15023,2023,40,paper
W4312556441,https://doi.org/10.1109/lgrs.2022.3215200,2022,44,paper
W3042565011,https://doi.org/10.1073/pnas.2004748117,2020,41,paper
W3155532853,https://doi.org/10.1051/0004-6361/202140720,2021,41,paper
W3014925487,https://doi.org/10.1016/j.biopsych.2020.03.010,2020,41,paper
W3091537033,https://doi.org/10.1016/j.jval.2020.10.002,2020,38,paper
W3043444397,https://doi.org/10.1177/0032321720933082,2020,36,paper
W3049485100,https://doi.org/10.2139/ssrn.3852363,2021,28,paper
W3132897813,https://doi.org/10.1101/2021.02.09.21250937,2021,36,paper
W4206264583,https://doi.org/10.1109/lra.2021.3137888,2021,37,paper
W3000424847,https://doi.org/10.1002/wps.20708,2020,35,paper
W3092548069,https://doi.org/10.4000/terrain.20497,2020,0,paper
W3117717818,,2021,0,paper
W3121226977,https://doi.org/10.1136/gutjnl-2020-bsgcampus.250,2021,0,paper
W3123647108,https://doi.org/10.1136/thorax-2020-btsabstracts.90,2021,0,paper
W3125613896,https://doi.org/10.1136/gutjnl-2020-bsgcampus.248,2021,0,paper
W3127438528,,2021,0,paper
W3129300865,https://doi.org/10.1088/1361-6552/abdae7,2021,0,paper
W3133857633,https://doi.org/10.48550/arxiv.2103.03605,2021,0,paper
W3135054666,https://doi.org/10.46787/pump.v4i0.2433,2021,0,paper
W3135112581,,2021,0,paper
W3137466273,https://doi.org/10.1007/s10472-021-09734-6,2021,0,paper
W3140498944,https://doi.org/10.21125/inted.2021.1125,2021,0,paper
W3145134805,,2021,0,paper
W3148861822,,2021,0,paper
W3150750304,https://doi.org/10.21203/rs.3.rs-344148/v1,2021,0,paper
W3153805332,https://doi.org/10.1017/9781108697651.009,2021,0,paper
W3161793565,https://doi.org/10.1049/icp.2021.1043,2021,0,paper
W3163023907,https://doi.org/10.1007/s11856-021-2273-3,2021,0,paper
W3163522777,https://doi.org/10.1111/1467-9566.13295,2021,0,paper
W3163968189,https://doi.org/10.1007/978-3-030-70994-5_1,2021,0,paper
W3164852940,,2021,0,paper
W3165310738,https://doi.org/10.48550/arxiv.2105.11807,2021,0,paper
W3165524221,,2021,0,paper
W3170147860,https://doi.org/10.1177/02632764211017983,2021,0,paper
W3171778234,https://doi.org/10.5194/egusphere-egu21-16352,2021,0,paper
W3173339224,https://doi.org/10.1049/icp.2021.1107,2021,0,paper
W3173389801,https://doi.org/10.1049/icp.2021.1162,2021,0,paper
W3173827955,,2021,0,paper
W3174846928,https://doi.org/10.1109/tmbmc.2021.3089341,2021,0,paper
W3176162204,https://doi.org/10.1017/rqx.2021.26,2021,0,paper
W4297848664,https://doi.org/10.5281/zenodo.7087815,2022,0,paper
W4297891731,https://doi.org/10.21203/rs.3.rs-2029380/v1,2022,0,paper
W4300146892,https://doi.org/10.1007/978-981-19-3288-5_3,2022,0,paper
W4300175686,https://doi.org/10.1007/978-981-19-3288-5_1,2022,0,paper
W4301272481,https://doi.org/10.1142/13163,2022,0,paper
W4302228096,https://doi.org/10.1007/978-981-19-3288-5_2,2022,0,paper
W4304140030,https://doi.org/10.1101/2022.10.10.511241,2022,0,paper
W4304892574,,2021,0,paper
W4306294805,https://doi.org/10.1155/2022/3623881,2022,0,paper
W4306404641,https://doi.org/10.3847/1538-4357/ac9137,2022,0,paper
W4307220534,https://doi.org/10.1080/00131857.2022.2132937,2022,0,paper
W4307244464,https://doi.org/10.1093/eurpub/ckac129.293,2022,0,paper
W4307301393,https://doi.org/10.5772/intechopen.106838,2022,0,paper
W4307900143,https://doi.org/10.1016/j.jval.2022.10.009,2022,0,paper
W4308090448,https://doi.org/10.23919/wiopt56218.2022.9930523,2022,0,paper
W4308244227,https://doi.org/10.48550/arxiv.2211.01767,2022,0,paper
W4308329269,https://doi.org/10.5406/19398298.135.3.10,2022,0,paper
W4308576176,https://doi.org/10.1109/wipdaeurope55971.2022.9936241,2022,0,paper
W4308607387,https://doi.org/10.26434/chemrxiv-2022-qlch2,2022,0,paper
W4308648280,https://doi.org/10.4171/rmi/1397,2022,0,paper
W4308989361,https://doi.org/10.1007/s11665-022-07584-9,2022,0,paper
W4309010757,https://doi.org/10.1080/02670836.2022.2142746,2022,0,paper
W4309107064,https://doi.org/10.1111/isj.12416,2022,0,paper
W4309113013,https://doi.org/10.1086/721248,2022,0,paper
W4309113463,https://doi.org/10.26434/chemrxiv-2022-qn6dq,2022,0,paper
W4309225729,https://doi.org/10.1109/smartcloud55982.2022.00011,2022,0,paper
W4309228618,https://doi.org/10.1109/globconpt57482.2022.9938237,2022,0,paper
W4309299722,https://doi.org/10.48550/arxiv.2211.08463,2022,0,paper
W4309757098,https://doi.org/10.1111/rssa.12892,2022,0,paper
W4309985432,https://doi.org/10.1002/essoar.10512916.1,2022,0,paper
W4310449571,https://doi.org/10.1109/ecce50734.2022.9947415,2022,0,paper
W4310470501,https://doi.org/10.1109/ecce50734.2022.9948074,2022,0,paper
W4310689634,https://doi.org/10.1142/s0218127422300336,2022,0,paper
W4311441070,https://doi.org/10.21203/rs.3.rs-2322264/v1,2022,0,paper
W4311599396,https://doi.org/10.1109/ipc53466.2022.9975584,2022,0,paper
W4311727393,https://doi.org/10.1136/bmjpo-2022-rcpch.64,2022,0,paper
W4312074660,https://doi.org/10.29363/nanoge.sus-mhp.2022.011,2022,0,paper
W4312093642,https://doi.org/10.1111/camh.12611,2022,0,paper
W4312232354,https://doi.org/10.2139/ssrn.4271192,2022,0,paper
W4312266278,https://doi.org/10.1007/978-3-031-11843-2_2,2022,0,paper
W4312268997,https://doi.org/10.1007/978-3-319-14169-5_1188,2022,0,paper
W4312279728,https://doi.org/10.1007/978-3-031-11843-2_10,2022,0,paper
W4312309826,https://doi.org/10.1080/17521483.2022.2123615,2022,0,paper
W4312310669,https://doi.org/10.1145/3556089.3556117,2022,0,paper
W4312318824,https://doi.org/10.3167/arcs.2022.080108,2022,0,paper
W4312319874,https://doi.org/10.1136/ijgc-2022-esgo.230,2022,0,paper
W4312337310,https://doi.org/10.1007/978-3-031-11843-2_9,2022,0,paper
W4312393760,https://doi.org/10.18178/ijesd.2022.13.6.1399,2022,0,paper
W4312420250,https://doi.org/10.1007/978-3-030-78318-1_287,2022,0,paper
W4312500089,https://doi.org/10.1007/978-3-319-14169-5_361,2022,0,paper
W4312512066,https://doi.org/10.1007/978-3-319-14169-5_913,2022,0,paper
W4312514867,https://doi.org/10.1007/978-3-031-11843-2_3,2022,0,paper
W4312518392,https://doi.org/10.25236/ijnde.2022.041509,2022,0,paper
W4312573076,https://doi.org/10.1007/978-3-031-11843-2_12,2022,0,paper
W4312577926,https://doi.org/10.1007/978-3-031-11843-2_4,2022,0,paper
W4312588297,https://doi.org/10.1080/17409292.2022.2107273,2022,0,paper
W4312615374,https://doi.org/10.1007/978-3-031-11843-2_1,2022,0,paper
W4312641881,https://doi.org/10.2139/ssrn.4243669,2022,0,paper
W4312660184,https://doi.org/10.1109/pvsc48317.2022.9938782,2022,0,paper
W4312663981,https://doi.org/10.1007/978-3-319-14169-5_360,2022,0,paper
W4312701226,https://doi.org/10.1007/978-3-031-11843-2_5,2022,0,paper
W4312721730,https://doi.org/10.2139/ssrn.4241954,2022,0,paper
W4312796014,https://doi.org/10.1016/j.hpb.2022.05.096,2022,0,paper
W4312805530,https://doi.org/10.1145/3556089.3556145,2022,0,paper
W4312843360,https://doi.org/10.1007/978-3-319-14169-5_354,2022,0,paper
W4312865345,https://doi.org/10.2139/ssrn.4256749,2022,0,paper
W4312881133,https://doi.org/10.1007/978-3-031-11843-2_6,2022,0,paper
W4312901744,https://doi.org/10.1007/978-3-031-11843-2_11,2022,0,paper
W4312925014,https://doi.org/10.1007/978-3-031-11843-2_8,2022,0,paper
W4313418412,https://doi.org/10.1080/13501763.2022.2135756,2022,0,paper
W4313418494,https://doi.org/10.1080/10168737.2022.2153901,2022,0,paper
W4313503463,,2022,0,paper
W4313643555,https://doi.org/10.22454/fammed.55.909451,2023,0,paper
W4315796583,https://doi.org/10.1108/jes-12-2021-0617,2023,0,paper
W4318243399,https://doi.org/10.48550/arxiv.2301.11102,2023,0,paper
W4318248102,https://doi.org/10.5281/zenodo.7575874,2023,0,paper
W4318539364,https://doi.org/10.1093/ecco-jcc/jjac190.0192,2023,0,paper
W4318612225,https://doi.org/10.1007/s11009-023-09977-2,2023,0,paper
W4318714318,https://doi.org/10.2139/ssrn.4322316,2023,0,paper
W4319082785,https://doi.org/10.1016/j.jaci.2022.12.331,2023,0,paper
W4319347494,https://doi.org/10.1007/978-3-031-11752-7_9,2023,0,paper
W4319438381,https://doi.org/10.18502/ijph.v52i2.11893,2023,0,paper
W4319458085,https://doi.org/10.1007/978-3-031-21524-7_5,2023,0,paper
W4319597048,https://doi.org/10.30546/2663-7251.2022.5.1.149,2022,0,paper
W4320023938,https://doi.org/10.5334/uproc.50,2022,0,paper
W4320023944,https://doi.org/10.5334/uproc.51,2022,0,paper
W4321274841,https://doi.org/10.31384/jisrmsse/2022.20.2.3,2022,0,paper
W4321334733,https://doi.org/10.2139/ssrn.4363166,2023,0,paper
W4392586161,https://doi.org/10.5194/egusphere-egu24-4021,2024,0,paper
W4392588481,https://doi.org/10.1017/s1816383123000607,2024,1,paper
W4392591735,https://doi.org/10.1016/j.diamond.2024.111008,2024,0,paper
W4392592848,https://doi.org/10.1111/1467-8551.12813,2024,0,paper
W4392599722,https://doi.org/10.5194/egusphere-egu24-5405,2024,0,paper
W4392601860,https://doi.org/10.22541/au.170992232.21117939/v1,2024,0,paper
W4392602520,https://doi.org/10.5194/egusphere-egu24-8440,2024,0,paper
W4392637661,https://doi.org/10.31234/osf.io/sd4xp,2024,0,paper
W4392639806,https://doi.org/10.31234/osf.io/h6jzf,2024,0,paper
W4392642074,https://doi.org/10.1016/j.puhip.2024.100489,2024,0,paper
W4392642578,https://doi.org/10.4071/001c.94846,2024,0,paper
W4392643624,https://doi.org/10.1080/29937574.2024.2321740,2024,0,paper
W4392646996,https://doi.org/10.1080/14680777.2024.2328075,2024,0,paper
W4392649413,https://doi.org/10.4071/001c.94752,2024,0,paper
W4392649623,https://doi.org/10.4071/001c.94637,2024,0,paper
W4392653442,https://doi.org/10.1080/1474225x.2024.2299662,2024,0,paper
W4392742221,https://doi.org/10.1016/j.optcom.2024.130465,2024,0,paper
W4392929680,,2024,0,paper
W4393008254,https://doi.org/10.1137/22m1529816,2024,0,paper
W4393020863,https://doi.org/10.1136/bmjopen-2023-078787,2024,0,paper
W4393074719,https://doi.org/10.1088/1741-4326/ad36d4,2024,0,paper
W4393075278,https://doi.org/10.1097/lgt.0000000000000791,2024,0,paper
W4393116703,https://doi.org/10.1075/ahs.14.09str,2024,0,paper
W4393117028,https://doi.org/10.1177/14779714241240985,2024,0,paper
W4393120216,https://doi.org/10.62684/elqm3750,2024,0,paper
W4393120707,https://doi.org/10.1093/ehr/cead211,2023,0,paper
W4393145773,https://doi.org/10.1109/icnf57520.2023.10472752,2023,0,paper
W4393165873,https://doi.org/10.1177/20542704241232866,2024,0,paper
W4393180797,https://doi.org/10.1016/j.sel.2024.100035,2024,0,paper
W4393241591,https://doi.org/10.1007/978-3-031-46030-2_4,2024,0,paper
W4393248103,https://doi.org/10.1109/tits.2024.3382495,2024,0,paper
W4393345008,https://doi.org/10.1093/mnras/stae908,2024,0,paper
W4393346043,https://doi.org/10.1136/bmjopen-2023-082564,2024,0,paper
W4393356694,https://doi.org/10.3390/ma17071587,2024,0,paper
W4393445256,https://doi.org/10.5281/zenodo.8344754,2023,0,paper
W4393447409,https://doi.org/10.5281/zenodo.8168772,2023,0,paper
W4393509351,https://doi.org/10.5281/zenodo.6545400,2022,0,paper
W4393588015,https://doi.org/10.5281/zenodo.4474588,2021,0,paper
W4393607580,https://doi.org/10.5281/zenodo.6824751,2022,0,paper
W4393717461,https://doi.org/10.5281/zenodo.8344755,2023,0,paper
W4393722473,https://doi.org/10.5281/zenodo.7849975,2023,0,paper
W4393759841,https://doi.org/10.5281/zenodo.6545399,2022,0,paper
W4393763598,https://doi.org/10.5281/zenodo.7701710,2023,0,paper
W4393776671,https://doi.org/10.5281/zenodo.6829215,2022,0,paper
W4393834270,https://doi.org/10.5281/zenodo.8168773,2023,0,paper
W4393869949,https://doi.org/10.1520/stp164920220093,2024,0,paper
W4393973636,https://doi.org/10.1109/icops45740.2023.10481458,2023,0,paper
W4394004793,https://doi.org/10.1016/j.apergo.2024.104281,2024,0,paper
W4394037547,https://doi.org/10.5281/zenodo.6824750,2022,0,paper
W4394038159,https://doi.org/10.5281/zenodo.7701709,2023,0,paper
W4394068873,https://doi.org/10.6084/m9.figshare.19976665,2022,0,paper
W4394126331,https://doi.org/10.6084/m9.figshare.22649389,2023,0,paper
W4394171484,https://doi.org/10.6084/m9.figshare.22649401,2023,0,paper
W4394200448,https://doi.org/10.6084/m9.figshare.22649410,2023,0,paper
W4394293245,https://doi.org/10.6084/m9.figshare.19976659,2022,0,paper
W4394337525,https://doi.org/10.6084/m9.figshare.20113949,2022,0,paper
W4394370982,https://doi.org/10.6084/m9.figshare.22649386,2023,0,paper
W4394388503,https://doi.org/10.6084/m9.figshare.24500870,2023,0,paper
W4394403307,https://doi.org/10.6084/m9.figshare.19976656,2022,0,paper
W4394417506,https://doi.org/10.6084/m9.figshare.22649416,2023,0,paper
W4394456507,https://doi.org/10.6084/m9.figshare.22649398,2023,0,paper
W4394459804,https://doi.org/10.6084/m9.figshare.22649380,2023,0,paper
W4394500868,https://doi.org/10.6084/m9.figshare.22649392,2023,0,paper
W4394595509,https://doi.org/10.1109/tpel.2024.3385018,2024,0,paper
W4394612441,https://doi.org/10.1302/2633-1462.54.bjo-2023-0136.r1,2024,0,paper
W4394620769,https://doi.org/10.1101/2024.04.04.24305343,2024,0,paper
W4394681232,https://doi.org/10.1016/j.jclinepi.2024.111359,2024,0,paper
W4394686922,https://doi.org/10.1080/20473869.2024.2331815,2024,0,paper
W4394689974,https://doi.org/10.1016/j.apsusc.2024.160086,2024,0,paper
W4394690487,https://doi.org/10.31234/osf.io/w2x3f,2024,0,paper
W4394691049,https://doi.org/10.1111/chso.12863,2024,0,paper
W4394698951,https://doi.org/10.1109/jlt.2024.3387099,2024,0,paper
W4394699306,https://doi.org/10.1007/978-3-031-44080-9_70,2024,0,paper
W4394701166,https://doi.org/10.1016/j.resplu.2024.100617,2024,0,paper
W4394872259,https://doi.org/10.1051/0004-6361/202449519,2024,0,paper
W4396242729,https://doi.org/10.1371/journal.pgen.1011184,2024,0,paper
W4396914870,https://doi.org/10.31234/osf.io/yxg3k,2024,0,paper
W4396915410,https://doi.org/10.31234/osf.io/rqtp4,2024,0,paper
W4396926234,https://doi.org/10.1002/tesj.839,2024,0,paper
W4396926769,https://doi.org/10.1177/01847678241240373u,2024,0,paper
W4396927356,https://doi.org/10.1177/01847678241240373x,2024,0,paper
W4396932740,https://doi.org/10.3389/fonc.2024.1323247,2024,0,paper
W4396933954,https://doi.org/10.1101/2024.05.14.594067,2024,0,paper
W4396937943,https://doi.org/10.1101/2024.05.13.593831,2024,0,paper
W4396938533,https://doi.org/10.1093/tcbh/hwae043,2024,0,paper
W4396939071,https://doi.org/10.1093/rasti/rzae018,2024,0,paper
W4396940939,https://doi.org/10.2139/ssrn.4828562,2024,0,paper
W4396994303,https://doi.org/10.1681/asn.20213210s1552b,2021,0,paper
W3015088393,https://doi.org/10.5772/intechopen.90602,2020,4,paper
W3017855886,https://doi.org/10.1002/chem.202001107,2020,4,paper
W3045089683,https://doi.org/10.1080/13674676.2020.1766846,2020,4,paper
W3048099554,https://doi.org/10.1109/speedam48782.2020.9161897,2020,4,paper
W3083766656,https://doi.org/10.3847/1538-4357/abb36f,2020,4,paper
W3092014740,,2020,4,paper
W3102758653,https://doi.org/10.1098/rspa.2019.0903,2020,4,paper
W3114784020,https://doi.org/10.46539/gmd.v2i4.87,2020,4,paper
W3118269224,https://doi.org/10.1136/postgradmedj-2020-139417,2021,4,paper
W3163081491,https://doi.org/10.1145/3439334,2021,4,paper
W3163613295,https://doi.org/10.1353/cch.2021.0003,2021,4,paper
W3165652626,https://doi.org/10.1007/s00021-021-00591-1,2021,4,paper
W3174465378,https://doi.org/10.1007/s10231-021-01132-3,2021,4,paper
W3176806176,https://doi.org/10.1027/0227-5910/a000817,2021,4,paper
W3178242102,https://doi.org/10.1137/21m1449646,2022,4,paper
W3182392155,,2021,4,paper
W3189439168,https://doi.org/10.1007/978-3-030-72304-0_5,2021,4,paper
W3193860989,https://doi.org/10.1145/3462203.3475891,2021,4,paper
W3198813522,https://doi.org/10.1007/s00348-021-03288-3,2021,4,paper
W3204585651,https://doi.org/10.1088/1751-8121/ac6f32,2022,4,paper
W3215010546,https://doi.org/10.1088/1742-6596/2207/1/012058,2022,4,paper
W4205227989,https://doi.org/10.1049/icp.2021.2428,2021,4,paper
W4205474680,https://doi.org/10.1051/smdo/2021039,2022,4,paper
W4205911334,https://doi.org/10.1145/3495209,2022,4,paper
W4206528223,https://doi.org/10.1049/icp.2021.2429,2021,4,paper
W4206989077,https://doi.org/10.1002/ehf2.13785,2022,4,paper
W4210279874,https://doi.org/10.1101/2022.01.26.22269877,2022,4,paper
W4210549613,https://doi.org/10.3389/fchem.2021.784625,2022,2,paper
W4210799735,https://doi.org/10.1136/postgradmedj-2021-141341,2022,4,paper
W4280539731,https://doi.org/10.1101/2022.04.22.488307,2022,4,paper
W4281697987,https://doi.org/10.1016/j.jtbi.2022.111186,2022,4,paper
W4282969154,https://doi.org/10.1080/14708477.2022.2076978,2022,4,paper
W4282983005,https://doi.org/10.14814/phy2.15268,2022,4,paper
W4283784963,https://doi.org/10.1016/j.jecp.2022.105491,2022,4,paper
W4283824492,https://doi.org/10.1182/bloodadvances.2022007608,2022,4,paper
W4285043783,https://doi.org/10.1080/09715010.2022.2098682,2022,4,paper
W4290546279,https://doi.org/10.36227/techrxiv.20412540.v1,2022,4,paper
W4291208784,https://doi.org/10.2139/ssrn.4188296,2022,4,paper
W4293070272,https://doi.org/10.1371/journal.pcbi.1010354,2022,4,paper
W4294015818,https://doi.org/10.1186/s12889-022-13997-x,2022,4,paper
W4294073917,https://doi.org/10.1371/journal.pcbi.1010434,2022,4,paper
W4295298979,https://doi.org/10.1371/journal.pone.0274242,2022,4,paper
W4306730721,https://doi.org/10.1192/bjo.2022.588,2022,4,paper
W4307757578,https://doi.org/10.1016/j.eurpolymj.2022.111678,2022,3,paper
W4308890814,https://doi.org/10.1016/j.fertnstert.2022.11.005,2022,3,paper
W4310521173,https://doi.org/10.1109/ius54386.2022.9958876,2022,4,paper
W4311652730,https://doi.org/10.1101/2022.12.02.22283033,2022,4,paper
W4312223419,https://doi.org/10.3389/fendo.2022.1057566,2022,4,paper
W4390541197,https://doi.org/10.1093/molbev/msad288,2024,4,paper
W4391228496,https://doi.org/10.1186/s13063-024-07944-x,2024,3,paper
W4391229193,https://doi.org/10.1002/ejhf.3150,2024,5,paper
W4393344365,https://doi.org/10.1002/jcsm.13453,2024,5,paper
W4393518442,https://doi.org/10.1287/mnsc.2022.00359,2024,5,paper
W2999067286,https://doi.org/10.1017/s1755048320000097,2020,7,paper
W3093791859,https://doi.org/10.3847/1538-4357/abb4e7,2020,8,paper
W3094471550,https://doi.org/10.1017/bpp.2020.59,2020,7,paper
W3095252719,https://doi.org/10.1111/bld.12350,2020,7,paper
W3118952628,https://doi.org/10.3847/1538-4357/abdd36,2021,7,paper
W3130854819,https://doi.org/10.1080/13674676.2020.1846509,2021,7,paper
W3137337296,https://doi.org/10.1007/s00431-021-04012-3,2021,7,paper
W3151189995,https://doi.org/10.1097/dbp.0000000000000947,2021,7,paper
W3156363398,https://doi.org/10.1101/2021.04.09.21254250,2021,7,paper
W3162306775,https://doi.org/10.1016/j.intfin.2021.101349,2021,7,paper
W3196640496,https://doi.org/10.1109/csr51186.2021.9527933,2021,7,paper
W3199263032,https://doi.org/10.1002/anie.202108996,2021,7,paper
W3202735847,https://doi.org/10.1111/dom.14565,2021,7,paper
W3203097221,https://doi.org/10.1111/dme.14710,2021,7,paper
W3204157283,https://doi.org/10.1371/journal.pone.0256837,2021,7,paper
W4239544697,https://doi.org/10.31234/osf.io/8jver,2021,7,paper
W4285357858,https://doi.org/10.20940/jae/2021/v20i2a1,2021,5,paper
W4390661780,https://doi.org/10.1016/j.materresbull.2024.112686,2024,7,paper
W4392298602,https://doi.org/10.1371/journal.pbio.3002502,2024,8,paper
W4392588784,https://doi.org/10.3847/1538-4357/ad217c,2024,7,paper
W4399467647,https://doi.org/10.1016/j.jclinepi.2024.111422,2024,5,paper
W3000473673,https://doi.org/10.1080/17400309.2019.1664055,2020,6,paper
W3009057984,https://doi.org/10.4171/ggd/557,2020,6,paper
W3019254377,https://doi.org/10.1080/13869795.2020.1753803,2020,6,paper
W3046210249,https://doi.org/10.4028/www.scientific.net/msf.1004.547,2020,6,paper
W3047760786,https://doi.org/10.1016/j.ica.2020.119948,2020,6,paper
W3047939073,https://doi.org/10.1186/s40900-020-00218-1,2020,6,paper
