id,paper_count
A5101466261,1
A5098672542,1
A5102802705,1
A5109841682,1
A5027124078,1
A5088761551,4
A5004931334,1
A5012338569,3
A5089711778,1
A5101607120,4
A5049302452,3
A5062083951,1
A5108871426,4
A5065932851,6
A5107885386,5
A5100607379,6
A5009049212,3
A5008084096,2
A5066893643,3
A5102026416,1
A5054900736,3
A5103266598,4
A5057216103,8
A5066727465,1
A5058999592,1
A5108092666,2
A5112607353,6
A5024107767,4
A5024474319,1
A5087514929,3
A5084931685,1
A5077314897,1
A5024219405,8
A5035717196,4
A5043367207,1
A5032462604,1
A5052267223,2
A5018026845,1
A5012559158,1
A5030375698,1
A5015290567,9
A5081728235,2
A5108728431,1
A5098272367,1
A5099009194,1
A5069618312,5
A5013012815,4
A5100683267,2
A5109196190,3
A5002740714,2
A5003527443,2
A5020837142,2
A5037597066,1
A5007263965,2
A5108143188,6
A5077507793,1
A5108169466,1
A5096326218,2
A5025759550,1
A5000279034,1
A5060493091,1
A5041224540,1
A5108316153,1
A5113635431,5
A5079240842,2
A5013180765,1
A5037618225,1
A5060190196,2
A5115426665,1
A5050337276,11
A5024200709,10
A5072116757,1
A5086255247,126
A5087052285,42
A5089032364,1
A5094101091,2
A5015807170,1
A5070706649,1
A5104167302,1
A5058881985,6
A5022753623,1
A5044300627,1
A5056321920,2
A5060777543,1
A5072964114,3
A5105784175,1
A5011317074,1
A5052859802,2
A5015791484,7
A5094372896,3
A5092961768,3
A5026359319,2
A5068410143,1
A5071992446,1
A5014693947,3
A5107881507,1
A5029945155,2
A5076271540,5
A5095456939,1
A5107918435,1
A5087312966,1
A5110248212,2
A5001980353,2
A5102806311,1
A5090353102,2
A5109796454,1
A5086491581,7
A5044154828,1
A5087714507,1
A5001148118,3
A5016455358,1
A5106247875,1
A5047302404,5
A5065481567,1
A5060299655,1
A5036561453,3
A5005041583,2
A5026713556,1
A5063079699,1
A5090747269,2
A5013496783,2
A5000404039,2
A5099035127,2
A5055992739,2
A5103699794,1
A5031965042,1
A5058727967,5
A5027791756,1
A5108298209,1
A5088495324,4
A5109369552,1
A5035789137,1
A5023791287,1
A5021660600,4
A5048615384,1
A5044422646,1
A5103160054,2
A5039449236,1
A5107884627,4
A5050750476,1
A5085199029,4
A5100681247,3
A5093820511,1
A5014251335,6
A5107897370,4
A5103836927,4
A5018264052,2
A5052458782,2
A5085497661,94
A5107924096,1
A5075995166,2
A5068377128,1
A5056183374,1
A5033914164,1
A5103782722,2
A5107632172,2
A5073896312,9
A5030712340,22
A5021759766,1
A5067657860,1
A5103401048,1
A5064574824,1
A5028376373,10
A5059202569,22
A5032259376,3
A5077133020,18
A5038467615,12
A5080804585,1
A5052406295,2
A5002156173,2
A5004045867,2
A5053176611,9
A5066854309,14
A5100352782,1
A5021169562,2
A5061611447,1
A5060106929,2
A5069636478,77
A5073555026,1
A5052449567,8
A5064117538,4
A5107362900,13
A5042106101,1
A5033134478,1
A5102343039,1
A5002318919,3
A5101861432,1
A5087477752,2
A5113476163,1
A5051917108,11
A5104684999,1
A5057868790,1
A5048912940,1
A5074644280,1148
A5019286058,4
A5002847672,1
A5011224760,2
A5017410471,1
A5064815362,1
A5013760268,1
A5035813243,30
A5057416854,4
A5042573275,1
A5081451555,1
A5023929679,5
A5035939824,10
A5045947808,2
A5054877833,1
A5007250505,9
A5114048312,1
A5054233725,1
A5102160359,2
A5028196700,2
A5095428252,1
A5044143073,5
A5041800171,7
A5077173242,1
A5101699705,1
A5047372232,1
A5107831501,52
A5064099162,1
A5050444884,2
A5013848874,1
A5030643763,1
A5056121366,2
A5094997114,1
A5096326217,2
A5100341261,1
A5113350838,1
A5035036508,4
A5069835061,1
A5037614853,1
A5007726188,26
A5054020208,1
A5045101504,1
A5075658578,1
A5111404995,1
A5002184511,3
A5021943155,1
A5037771314,19
A5075876413,5
A5031091803,1
A5051360398,15
A5062403638,1
A5044017069,5
A5100701621,1
A5108983076,2
A5092379435,2
A5015956937,4
A5037629608,1
A5097194619,4
A5038581186,1
A5067947344,1
A5087942824,1
A5107906950,4
A5035989342,10
A5088225573,6
A5100404440,3
A5053303779,2
A5065043481,28
A5059572473,2
A5052773932,2
A5107882540,6
A5029704880,2
A5073171494,2
A5011179756,1
A5094577049,1
A5063538507,11
A5055399362,1
A5031742558,3
A5028958131,8
A5006520848,15
A5035619888,1
A5060315903,1
A5046136540,1
A5086910343,10
A5102392386,1
A5063668934,14
A5109607217,1
A5112876875,1
A5052019160,8
A5066303010,3
A5044020880,2
A5082958502,29
A5057658294,1
A5000226130,2
A5043774187,1
A5092772899,1
A5011460148,2
A5044212436,1
A5013068194,1
A5009870237,2
A5104217695,2
A5109403300,1
A5092980430,1
A5065190709,1
A5083652556,2
A5003969416,9
A5015456346,3
A5062740772,25
A5100783315,1
A5063416838,1
A5075617767,1
A5067195594,4
A5107908645,3
A5087023083,9
A5057054246,2
A5082117687,1
A5018504427,1
A5090443072,6
A5103917759,3
A5027299060,1
A5090806401,1
A5064156195,16
A5101802832,1
A5040935983,1
A5051513648,2
A5035557246,1
A5016696035,3
A5075909679,6
A5100626093,1
A5086486859,1
A5077518184,1
A5045610894,2
A5095622280,1
A5017835054,1
A5027505543,1
A5053574991,1
A5066707942,1
A5088779354,20
A5061073014,1
A5028999195,2
A5095310188,1
A5057875301,1
A5056217450,19
A5044203941,3
A5065433023,7
A5111277393,1
A5040686125,1
A5102108113,1
A5050863755,3
A5058270622,3
A5003330887,5
A5011542393,6
A5105574042,1
A5073209048,3
A5087874970,69
A5111295258,1
A5051211509,1
A5107891990,5
A5084518901,3
A5113326278,1
A5024137008,8
A5033116312,12
A5094003935,1
A5002919729,1
A5018241756,7
A5020863202,3
A5059410573,3
A5109057858,1
A5000922136,1
A5052222299,9
A5031700640,1
A5026517759,1
A5084188351,1
A5012924654,4
A5107360506,1
A5041994354,1
A5085902254,2
A5027919996,61
A5018747935,1
A5031499581,52
A5106944670,1
A5048714339,4
A5105269441,1
A5069148451,1
A5031451767,1
A5057876000,1
A5052502800,3
A5086986276,3
A5108989920,1
A5008167189,1
A5091378245,1
A5032586892,2
A5045135220,17
A5016741986,8
A5032091977,6
A5000663345,1
A5070499181,1
A5085857181,16
A5061684647,3
A5016860231,19
A5031670965,55
A5051145728,2
A5107931864,1
A5070418391,18
A5038941708,21
A5074786217,1
A5016898022,1
A5061871047,1
A5028868095,16
A5041334001,2
A5049853564,4
A5001755935,12
A5010628869,1
A5098672543,1
A5112723994,1
A5108929654,1
A5027126199,15
A5107367893,1
A5028248747,27
A5037246743,1
A5110668755,1
A5087087048,1
A5081319611,3
A5007547783,1
A5079404732,1
A5020684204,1
A5076214545,2
A5065799276,1
A5052413883,1
A5011279372,8
A5024298424,1
A5101823050,1
A5090503391,1
A5087896936,1
A5077948412,9
A5031174472,1
A5054252245,1
A5083017721,2
A5090350688,1
A5024207359,1
A5102890530,1
A5102441538,1
A5069352801,1
A5071368742,14
A5114746174,1
A5067029843,2
A5005321718,1
A5097274423,1
A5007816993,1
A5109469289,1
A5061020238,2
A5103392547,1
A5107922711,2
A5042686926,3
A5072916837,1
A5112747986,11
A5041531584,1
A5041645982,58
A5012329436,1
A5021424438,1
A5081172248,1
A5011987537,1
A5095429413,1
A5009246156,5
A5066582781,10
A5049159765,1
A5074124442,3
A5031352651,2
A5101932920,1
A5050649438,1
A5061559449,1
A5067971785,1
A5047057664,2
A5072985816,1
A5083439482,1
A5032821382,1
A5074991484,1
A5005779013,1
A5065759750,47
A5080310062,1
A5085398243,1
A5070841530,2
A5095905793,1
A5010577750,3
A5056899188,88
A5093115674,1
A5011893743,1
A5111567269,1
A5025339098,6
A5010726799,7
A5055252866,3
A5009567796,22
A5032972219,1
A5005029430,9
A5021767768,6
A5030878572,4
A5108196858,2
A5114607299,1
A5052188317,1
A5003824393,5
A5008116246,1
A5091761185,1
A5056727847,1
A5082747378,1
A5093549187,3
A5108604563,1
A5027195949,17
A5036695948,21
A5010739766,5
A5049970193,1
A5020008475,2
A5090928370,1
A5109538721,1
A5010102778,1
A5045821364,1
A5043477686,2
A5071737570,125
A5078006994,9
A5081705100,1
A5100299872,1
A5015801033,44
A5018044015,18
A5047907795,1
A5062270588,14
A5113977732,2
A5016455665,1
A5030833068,2
A5017065767,1
A5068059782,4
A5111126297,2
A5031013061,1
A5104664341,1
A5020730282,3
A5100722404,1
A5019487712,1
A5107940664,1
A5069950948,15
A5112787681,1
A5039270571,11
A5090472023,12
A5070200702,13
A5035364986,5
A5079661415,1
A5008293463,1
A5067329223,2
A5014777458,10
A5056879895,1
A5006717335,1
A5019890231,2
A5014112605,1
A5029831289,3
A5038789523,1
A5057680651,12
A5047357400,1
A5009755273,1
A5042531488,1
A5100724638,1
A5016639712,1
A5013940563,2
A5058143688,27
A5107878181,4
A5021462644,5
A5060445865,22
A5104515989,1
A5021176930,1
A5031455381,1
A5020769769,12
A5107849756,1
A5071151548,21
A5053180347,1
A5019035135,12
A5102816054,2
A5111432213,1
A5023657506,1
A5112776328,6
A5043403486,2
A5041828479,3
A5056071179,2
A5013257451,1
A5059098076,5
A5029126667,4
A5092069032,2
A5088525763,1
A5015720603,89
A5071514596,8
A5061013741,1
A5107913938,18
A5067449075,12
A5025148805,2
A5076510878,12
A5080226030,4
A5043450300,1
A5067080153,9
A5088528650,1
A5040367229,1
A5072273683,1
A5113930273,1
A5107318680,4
A5102578918,1
A5062858273,4
A5076436642,13
A5110245984,1
A5101406695,5
A5040755297,4
A5036769756,1
A5063275856,3
A5009374480,1
A5094207499,1
A5101286074,1
A5006658716,2
A5106458116,4
A5085733238,3
A5078735601,2
A5025170635,1
A5065753546,3
A5079095373,1
A5063104528,1
A5075415429,1
A5105084472,1
A5042711314,1
A5107847138,8
A5019106575,13
A5107108850,1
A5112358733,7
A5110617871,14
A5041431930,3
A5000673479,3
A5036106328,4
A5059540080,1
A5113438943,4
A5101335655,1
A5045467592,25
A5109539809,3
A5074689728,48
A5068002445,1
A5062512619,12
A5078866227,3
A5104232765,1
A5091953842,1
A5106601132,1
A5101720037,1
A5110269416,4
A5022918749,1
A5061128896,2
A5094379407,6
A5054074440,1
A5090433651,1
A5106977520,86
A5052906503,1
A5008609865,9
A5021493301,6
A5054547313,2
A5094669888,1
A5029602126,13
A5077111718,1
A5112742339,1
A5028030922,1
A5016910842,3
A5071515463,1
A5115624582,1
A5004654488,1
A5039949417,1
A5037674300,3
A5046005664,3
A5022341287,5
A5004524783,68
A5041541561,14
A5093894969,1
A5048462000,1
A5077270370,5
A5036083978,15
A5101463136,5
A5107902910,10
A5020880201,1
A5025964235,36
A5106300577,2
A5043867722,1
A5010653415,1
A5061275799,1
A5113950348,1
A5101951957,1
A5025056306,2
A5004792687,3
A5060055230,3
A5062907897,1
A5057748239,1
A5011177594,2
A5054896553,2
A5041238311,9
A5052586935,3
A5106765262,11
A5035653013,6
A5066122982,7
A5038009824,4
A5084909622,9
A5089255459,7
A5048183904,1
A5022457761,1
A5007334235,1
A5105640748,1
A5024184897,1
A5107880252,5
A5079179983,31
A5064597554,8
A5107894216,2
A5108650942,1
A5004678421,3
A5031930304,4
A5094577038,1
A5107829728,12
A5034173121,1
A5048139099,1
A5109015789,1
A5037471314,5
A5044264970,1
A5101735193,1
A5030978251,2
A5040477621,2
A5020637721,6
A5083492856,1
A5086522480,1
A5032076623,1
A5018876311,1
A5063073209,5
A5013251163,4
A5017235294,2
A5082888304,6
A5112418513,5
A5045193930,1
A5103651267,1
A5040762725,25
A5101042383,17
A5000594008,2
A5087761777,18
A5021086938,4
A5006465564,1
A5072736669,2
A5074024852,1
A5064184285,4
A5022618996,19
A5000635250,98
A5080545057,2
A5086260561,1
A5056758934,5
A5051841254,4
A5001174272,1
A5070710565,1
A5017080395,2
A5057387926,1
A5113647435,1
A5030094171,1
A5051871582,8
A5053342326,4
A5109947023,1
A5085683797,1
A5012354774,3
A5046587401,60
A5049664129,3
A5050121868,1
A5086651355,175
A5010513682,3
A5059875631,4
A5056343887,2
A5089703651,1
A5003178360,4
A5090059647,1
A5107919368,1
A5070230412,2
A5052027086,1
A5080906609,1
A5068530392,49
A5031967697,4
A5071267339,1
A5006900692,3
A5013264284,6
A5109603600,1
A5102313674,2
A5044081968,1
A5071269521,1
A5020461891,4
A5104089792,3
A5002619069,1
A5024269589,2
A5041644247,1
A5061982122,2
A5054459729,5
A5062993358,4
A5093269926,4
A5052415199,1
A5064493061,10
A5038852143,3
A5093412407,6
A5006293151,1
A5113983666,1
A5042745262,93
A5068995535,6
A5039838846,2
A5009568166,2
A5069379721,4
A5030338810,4
A5114186993,3
A5114869960,1
A5107939702,3
A5063146494,3
A5039091511,1
A5075132325,1
A5048797953,1
A5042928972,1
A5005247501,1
A5013927882,2
A5027299310,12
A5053869521,6
A5108716726,2
A5102941858,2
A5103140243,1
A5080834085,2
A5099016782,1
A5107888581,15
A5101412625,18
A5023207047,1
A5084752235,1
A5043732987,38
A5035354257,3
A5027685481,7
A5108169467,1
A5034679753,1
A5007948220,1
A5049885496,3
A5068764969,12
A5108309757,1
A5038508592,1
A5079029864,2
A5030500595,1
A5033133178,22
A5092538061,1
A5112292020,2
A5021230187,1
A5091202081,1
A5034896950,2
A5084586801,1
A5020813515,1
A5043740642,4
A5053945704,2
A5043933539,1
A5093072675,1
A5082054406,15
A5101275181,1
A5007145568,2
A5079149437,1
A5064369852,1
A5002896702,2
A5053984919,1
A5064573837,1
A5104187049,3
A5054671907,1
A5013208087,18
A5077503229,19
A5112564141,2
A5007196021,1
A5085066822,1
A5078239876,1
A5056773472,2
A5083752122,39
A5090511112,30
A5109142771,5
A5020286826,3
A5020327342,1
A5070844403,3
A5100737794,1
A5041180154,1
A5106317962,1
A5020898730,1
A5058770013,6
A5042258613,1
A5039417545,1
A5054014863,7
A5027097150,1
A5064812281,4
A5113179448,1
A5046689076,1
A5107941404,2
A5043718247,1
A5016743017,1
A5113984014,2
A5106419795,10
A5105547889,1
A5028836452,2
A5090438248,1
A5006074067,1
A5109000427,1
A5032014710,1
A5055161383,5
A5005052455,2
A5091597433,1
A5095549014,1
A5001190144,1
A5001578642,64
A5100408399,1
A5069821016,1
A5098769435,1
A5021897173,1
A5073832223,3
A5058009144,1
A5108126827,1
A5037841210,1
A5052475039,47
A5092902867,1
A5042241520,2
A5003203009,3
A5115590011,1
A5056561082,2
A5074070826,1
A5045388427,1
A5053466395,5
A5103887365,1
A5002205579,1
A5101398104,1
A5061511375,1
A5082379129,2
A5038034772,1
A5046145832,1
A5100438421,1
A5035968697,1
A5106659137,1
A5003464821,6
A5019726057,1
A5103887366,1
A5088944302,4
A5067866088,34
A5089855089,1
A5040567152,13
A5089173895,4
A5072066335,1
A5089656549,1
A5068138325,7
A5030580316,32
A5082274547,4
A5076169024,14
A5031307155,10
A5055402057,7
A5037997025,1
A5073841304,5
A5053825423,1
A5009015724,13
A5103544542,2
A5102188574,1
A5103197133,9
A5014269407,4
A5112853804,1
A5057556047,1
A5066273011,1
A5013985447,5
A5080010936,1
A5051600022,4
A5027386204,83
A5078617612,3
A5101815492,4
A5092476051,2
A5070365511,1
A5062548482,1
A5104542164,1
A5058810630,1
A5016207571,2
A5107923227,13
A5035318354,1
A5029723983,3
A5090126209,1
A5103251160,21
A5069222004,1
A5107924524,1
A5107406650,1
A5095894202,3
A5055153597,4
A5035764195,96
A5011204803,1
A5005106059,1
A5101829088,3
A5111653842,1
A5016845460,5
A5107934036,9
A5086573743,8
A5091285335,1
A5070105430,1
A5016206264,1
A5103062621,2
A5106115035,1
A5061949276,2
A5107901706,2
A5025498897,18
A5096380786,2
A5113062535,1
A5058913577,2
A5025740124,47
A5069860600,7
A5064730942,1
A5028006972,3
A5101514244,1
A5003827500,1
A5030608650,2
A5107479317,6
A5077075548,17
A5068958984,1
A5079550034,1
A5109483369,1
A5044299982,1
A5071321031,21
A5017054121,2
A5024656257,3
A5026593666,1
A5040391722,6
A5046370606,1
A5051175306,1
A5101730401,1
A5072094223,98
A5053326885,1
A5001816665,1
A5077151500,5
A5112408574,5
A5103070560,1
A5100592133,2
A5024083957,12
A5018050835,1
A5084396999,16
A5101730414,4
A5111017136,2
A5064680525,1
A5066455636,1
A5002554301,1
A5042351590,1
A5090945574,1
A5102858336,21
A5057821628,11
A5023842577,5
A5001250773,3
A5082997556,1
A5036936416,3
A5026958194,1
A5028604381,1
A5037491775,3
A5057724103,1
A5027720380,9
A5093086102,1
A5111807074,6
A5071449278,7
A5086139830,14
A5046664845,15
A5081736632,1
A5068219370,1
A5004549032,17
A5004572730,1
A5061230289,1
A5107878710,2
A5013225583,1
A5085182168,2
A5017604910,18
A5082304230,2
A5037813372,33
A5038559096,11
A5079071102,3
A5079366528,3
A5047338561,2
A5034431427,1
A5091868287,15
A5053805705,10
A5076354881,1
A5040916566,1
A5094088695,2
A5047355787,1
A5092532442,1
A5027055495,1
A5040623262,12
A5089087940,1
A5108494157,1
A5108785310,1
A5113152376,1
A5108796203,1
A5086506904,1
A5081031850,7
A5083244447,28
A5012116335,1
A5107870304,116
A5089024290,1
A5022943684,16
A5030019741,1
A5071521837,10
A5041103166,1
A5047024146,2
A5072210649,1
A5087805481,1
A5092081572,1
A5088863661,1
A5039173670,3
A5081751177,19
A5095456936,1
A5034492092,1
A5065115122,2
A5005022597,1
A5015287884,12
A5065495505,1
A5019767101,1
A5052751781,4
A5045899293,4
A5049490006,2
A5023089434,1
A5043452952,2
A5107073974,2
A5066089757,3
A5024985344,1
A5030062781,1
A5059120010,8
A5089202193,1
A5110959041,1
A5023999129,6
A5029856556,2
A5112414668,2
A5012701075,1
A5102849160,1
A5086173090,81
A5105580001,1
A5037825116,1
A5059210544,10
A5064955548,1
A5113832316,1
A5061939520,4
A5114686026,2
A5040465821,1
A5062247529,2
A5080984993,9
A5086535808,2
A5078876786,2
A5030044841,4
A5039744901,1
A5073516588,1
A5074452192,2
A5016339977,6
A5028686642,5
A5107891042,10
A5035143776,1
A5067604658,3
A5100728605,9
A5092057117,3
A5111450237,3
A5112857155,1
A5051264655,104
A5071183911,8
A5098612211,1
A5109940937,2
A5019093369,10
A5021472133,70
A5100331817,2
A5052689770,1
A5001358374,18
A5018475409,2
A5077572251,3
A5063571652,3
A5000729511,1
A5050323406,17
A5107802539,1
A5054110808,1
A5047156575,7
A5087018273,1
A5036410997,1
A5059257596,9
A5100382914,1
A5027451181,2
A5100383586,1
A5074221997,1
A5059594108,1
A5100632460,1
A5008951621,1
A5008445904,1
A5026939954,1
A5059740849,3
A5072741753,1
A5093123439,2
A5006080205,1
A5100669499,47
A5114568365,1
A5029562975,6
A5015609203,1
A5077832946,1
A5056399804,1
A5056846199,1
A5092573285,1
A5045433632,17
A5031034811,1
A5033450071,11
A5050139066,1
A5110660014,2
A5100459842,3
A5007345460,1
A5011946452,2
A5032441712,31
A5095544734,1
A5081297792,10
A5041896044,1
A5035033258,2
A5081998578,1
A5071725289,1
A5069319134,1
A5049771529,4
A5034598950,3
A5111443362,1
A5107891811,6
A5050009617,1
A5000356241,2
A5007426507,12
A5090178019,2
A5102849626,9
A5012342929,1
A5000287648,3
A5028272494,1
A5019954294,1
A5041644326,1
A5071003607,1
A5039429129,1
A5054806131,1
A5073233781,1
A5020150047,1
A5095310187,1
A5031182512,42
A5077266441,1
A5044085901,17
A5010107426,2
A5061829766,1
A5013388769,7
A5051603184,3
A5112891468,1
A5004949427,82
A5083110199,8
A5056416217,1
A5041654744,1
A5052402543,2
A5083087010,3
A5011402765,3
A5071436886,1
A5024972849,1
A5005041681,24
A5040589670,2
A5080922797,2
A5034578828,1
A5081554129,1
A5033151305,1
A5034850345,3
A5030324600,2
A5100887558,1
A5098691692,1
A5101642060,13
A5004776341,1
A5038794432,1
A5022302948,3
A5079670465,2
A5053841622,2
A5023132437,1
A5020867461,1
A5019430795,1
A5025936190,2
A5050801999,2
A5083104285,9
A5114522014,1
A5031089857,6
A5082017634,4
A5076416474,22
A5021324146,4
A5002252308,1
A5010856585,1
A5056571921,22
A5111940507,1
A5101138174,1
A5090375829,1
A5110785998,18
A5029753472,3
A5084978422,3
A5052478974,1
A5074771584,1
A5023567374,5
A5098829333,1
A5082887493,4
A5053102851,3
A5090463190,1
A5110157834,1
A5078086979,109
A5032544435,1
A5075699683,4
A5031349186,1
A5013020173,3
A5045929531,2
A5111413714,1
A5043003242,1
A5077188403,15
A5059773134,26
A5010651843,2
A5083045272,1
A5101975509,27
A5093355024,2
A5098674670,1
A5111507464,2
A5015460338,1
A5030427716,3
A5018984886,2
A5011396638,2
A5091257044,9
A5062994885,1
A5074039363,4
A5057915631,1
A5060137500,3
A5091277929,3
A5030767418,10
A5003189184,7
A5036923351,2
A5047660178,1
A5007431123,1
A5050855056,1
A5084666558,2
A5105722134,1
A5107884890,1
A5025210932,1
A5009137057,1
A5104227321,1
A5003439406,2
A5032424779,1
A5055587521,12
A5107174614,5
A5077049525,2
A5104148080,1
A5108383196,1
A5109056508,1
A5095858356,1
A5079169390,27
A5007055184,1
A5077418013,1
A5035474767,2
A5103061486,1
A5107954268,1
A5042162057,2
A5078908017,1
A5105703517,4
A5038006060,1
A5078137735,5
A5106416226,1
A5107941241,4
A5086082881,1
A5106266544,1
A5055523051,1
A5057147871,3
A5106793023,5
A5047139018,1
A5071590413,9
A5115044330,1
A5068698387,12
A5064342858,1
A5109089802,2
A5009732634,1
A5024206886,1
A5060837047,1
A5046919162,4
A5013564110,1
A5010371823,1
A5070941005,1
A5051633732,1
A5090648991,1
A5068716616,7
A5019597847,1
A5113165979,6
A5114020744,2
A5037408300,8
A5029155762,5
A5107369292,1
A5107936311,8
A5009331986,37
A5111030467,4
A5100388367,1
A5000333364,1
A5049704512,1
A5100638051,17
A5010580049,2
A5114301910,1
A5013542275,49
A5073142416,1
A5021101904,1
A5000997821,16
A5022137831,1
A5082712853,3
A5114888384,2
A5093479521,1
A5043555409,2
A5029265390,1
A5027180880,10
A5006265999,3
A5070693349,3
A5085846012,6
A5042822389,25
A5056201855,40
A5052993755,1
A5064684684,1
A5113107961,2
A5011268662,2
A5055489045,10
A5094372881,3
A5080003196,1
A5045601033,5
A5076688734,2
A5094359842,1
A5061368268,2
A5067446696,8
A5106695614,114
A5044106373,6
A5076579226,3
A5062755676,11
A5100750282,1
A5087066974,1
A5000283433,2
A5075871561,6
A5006070879,1
A5091730579,4
A5078192210,1
A5057351651,1
A5108358657,2
A5007163015,10
A5049420037,1
A5085481430,2
A5015673630,11
A5100431149,1
A5058675695,49
A5070296371,1
A5106858513,2
A5030355204,1
A5053212793,8
A5037343002,1
A5039951789,25
A5113871538,15
A5034916488,2
A5078522705,1
A5075333666,2
A5052230032,27
A5013256501,1
A5088027413,2
A5020142669,1
A5104047641,2
A5076793638,1
A5015995872,10
A5100415987,2
A5088491433,2
A5080230512,1
A5016860805,4
A5006745508,1
A5089509517,1
A5030379501,1
A5032832343,11
A5034633748,1
A5054446282,4
A5054827955,10
A5020288731,2
A5060625653,18
A5075608911,17
A5025654844,1
A5067962267,3
A5060953043,1
A5085013304,1
A5109680887,1
A5107290186,2
A5016299316,1
A5077142326,1
A5020458904,1
A5103934707,1
A5085934564,1
A5034768442,1
A5063450784,2
A5105638533,2
A5076974035,1
A5072315378,4
A5061888967,26
A5089092416,6
A5100457592,1
A5089109216,3
A5042014166,1
A5077709233,8
A5083907562,3
A5017400822,2
A5085076187,5
A5037407503,3
A5053993900,1
A5097949249,1
A5026134261,8
A5058232673,9
A5081010150,25
A5112206198,1
A5045776197,1
A5100400258,2
A5052187012,9
A5083519759,1
A5003499806,4
A5040656921,4
A5084490501,1
A5055982260,2
A5103264225,1
A5100392745,1
A5055314649,1
A5052925332,1
A5071670501,1
A5102312389,1
A5047675983,1
A5029887941,4
A5048099692,1
A5030631966,12
A5083738436,1
A5031916079,1
A5080112634,1
A5099000060,1
A5082402033,19
A5068516389,1
A5107290187,2
A5010788827,1
A5101451869,1
A5006103287,10
A5107892119,8
A5071373362,3
A5005289697,1
A5045178156,21
A5107866968,12
A5001631368,1
A5021697983,4
A5017312661,4
A5062723128,1
A5022552265,2
A5024462443,3
A5041104594,3
A5060898521,1
A5034247985,1
A5072287071,2
A5082808206,1
A5054951550,10
A5077655077,8
A5043289439,1
A5017247300,32
A5054449436,1
A5022263517,1
A5082087442,2
A5027145763,1
A5069601786,1
A5001221823,1
A5099639490,2
A5089854058,2
A5103913829,1
A5069053258,2
A5005919036,1
A5021987582,1
A5080865312,1
A5002066695,1
A5004070487,22
A5014951063,2
A5056650201,3
A5083283716,2
A5073430653,2
A5030085409,6
A5107063952,3
A5054010345,1
A5111688033,1
A5021914264,1
A5040239980,1
A5079766028,1
A5101746836,3
A5007907790,3
A5108152797,4
A5011693578,2
A5006825465,1
A5107138498,6
A5079219553,3
A5090932207,2
A5036543039,1
A5066301502,26
A5070133599,1
A5050463541,1
A5102508721,1
A5091830910,5
A5076348557,14
A5108583544,4
A5059189412,1
A5032096037,5
A5110985032,1
A5032329864,33
A5074154678,2
A5095384599,1
A5081334116,1
A5037974414,1
A5066091521,1
A5012838414,1
A5107806664,1
A5069215756,21
A5069168087,4
A5004037137,2
A5016615313,1
A5022962486,1
A5101401796,1
A5110579495,63
A5100341229,1
A5113591372,3
A5111751881,10
A5079504287,1
A5018373524,6
A5041101707,3
A5021442270,4
A5070877316,2
A5085322347,11
A5003002307,3
A5061425524,2
A5016385539,1
A5015912179,3
A5050431934,4
A5110451680,2
A5104297621,1
A5024032856,6
A5044436644,1
A5085536595,1
A5026683320,6
A5100280577,2
A5102944453,4
A5044459325,3
A5017519455,1
A5113089673,1
A5055162325,1
A5008088807,3
A5067045300,1
A5073638873,22
A5034865030,42
A5033062130,1
A5111056473,3
A5057923235,3
A5069264662,1
A5060878798,3
A5114286283,1
A5032815406,4
A5094432567,1
A5101674361,13
A5082866186,10
A5000595533,3
A5107892023,8
A5008935203,1
A5062671212,1
A5022376080,14
A5048850473,4
A5103914473,1
A5107898175,14
A5041263978,1
A5110921635,1
A5067605015,1
A5069302189,1
A5106425036,1
A5032322313,53
A5081872777,91
A5013475208,5
A5027570526,11
A5022058942,9
A5046267351,2
A5083054487,2
A5019327228,71
A5027185061,3
A5100532183,1
A5040664876,25
A5044233389,1
A5054304201,1
A5034352923,4
A5101230096,2
A5068595949,2
A5016304826,35
A5099009192,1
A5085342893,12
A5055839250,27
A5013379015,1
A5057280090,1
A5046709428,3
A5107899434,1
A5071434330,2
A5102778665,14
A5053842759,1
A5079294829,3
A5056467577,2
A5069460698,3
A5088016846,38
A5040949491,26
A5103032594,1
A5021365947,21
A5047815594,2
A5009739092,1
A5077423180,4
A5097353533,1
A5018354691,1
A5066361095,1
A5072613888,6
A5010347191,1
A5078719377,4
A5035991421,6
A5069866877,3
A5006090253,3
A5090482045,1
A5072133152,1
A5049478224,1
A5048326971,9
A5111126802,1
A5067564527,1
A5108132243,7
A5069643990,4
A5101978044,20
A5101860532,1
A5040717109,1
A5084414371,7
A5084974009,1
A5105688774,7
A5094372886,3
A5108118866,8
A5112792512,1
A5040560877,1
A5089186110,1
A5031175614,3
A5087253706,1
A5068570082,1
A5059917094,1
A5056708838,10
A5039466154,1
A5031703726,1
A5032931421,18
A5053997827,2
A5100367840,1
A5013850621,9
A5028305772,1
A5001708818,1
A5013862232,6
A5110405004,1
A5047074634,1
A5080497684,1
A5000748964,3
A5075356476,1
A5056047689,1
A5001932957,1
A5022272780,2
A5009184284,1
A5091913056,3
A5087884253,7
A5036609211,1
A5071861537,13
A5102346888,5
A5030812706,3
A5045357913,1
A5059467857,27
A5090401686,22
A5025026217,1
A5111791185,1
A5027205277,1
A5112765847,2
A5015846770,9
A5047454240,1
A5113186539,1
A5071782563,3
A5029425423,2
A5076224717,16
A5107196280,5
A5084070118,5
